track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2h3VovOKaebUKvhhdE0I5U,Natural Fools,Maribou State,56,4nNZ5UJCzhlfJbip0SDLI1,Portraits,2015-06-01,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.713,0.547,8,-9.181,0,0.0441,0.7,0.798,0.167,0.118,119.981,339258
2HCnOSo5WFKJXdvU8IDNZe,Let It Flow,Toni Braxton,45,6rxtWZH5ua9eANwWdwwf9o,Secrets,1996-04-24,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,0.66,0.489,0,-7.618,1,0.0389,0.507,0.0,0.0837,0.675,168.171,262373
14zhqtMI5xHrfCFCLhFcsn,Dreams,Beck,59,6BOQkxcHspMoRWEwEexf4l,Colors,2017-10-13,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.582,0.938,1,-5.73,0,0.0392,0.000744,0.0206,0.0841,0.794,113.994,314487
6Jo51jZGD1GH6KG0zvDHek,As Far as Feelings Go - Keanu Silva Remix,Alle Farben,54,0t4TwLaDMSFjyoTnOLrsRH,As Far as Feelings Go (Keanu Silva Remix),2019-12-20,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.727,0.934,7,-5.397,1,0.116,0.0457,0.00124,0.155,0.293,123.924,169653
6kVuMP4u1WDFPmGxi1429F,Skiety & Klapki - Remix,Kabe,62,6Y0PipRSfieen66SOlkw1i,Skiety & Klapki,2019-09-10,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.972,0.57,3,-9.144,0,0.372,0.143,0.0,0.0952,0.91,121.922,185518
0t4P9bDoxCIZ3Wa4HjgFOG,#Summerlovin,ARMAN,41,1D4cN7YmA7Fjav2X8BWViJ,#Summerlovin,2019-06-21,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.819,0.62,9,-4.711,1,0.0332,0.414,0.000273,0.283,0.695,110.005,204562
5Xw4HulgAYsJaB9VXOMVLH,Canción del encantamiento,Carmen López,37,4N0hKY0m2vNKEcci2nxuRT,Enredados (Rapunzel) OST,2011-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.379,0.00814,6,-21.447,1,0.0367,0.962,0.0,0.128,0.512,88.389,54453
1j1Mgxr0j24s9norehqVSw,Beautiful Now - Marshmello Remix,Zedd,0,4OBOae5ayqo3TipxkE5bdF,Beautiful Now (Remixes),2015-07-10,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.66,0.928,11,-3.127,0,0.0299,0.0106,4.57e-05,0.0807,0.685,140.073,196040
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,78,2QLp07RO6anZHmtcKTEvSC,Boston,1976,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,82,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947
0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,65,2Z3HQO6NL3812mnNj7htXv,Alarm,2016-05-20,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,205593
4AwjvpvIGK0vvIB2TJym3D,On My Block,Scarface,20,5ZaUpvU47yvZgbmGYSs8O7,"Def Jam 25, Vol. 9 - Welcome To The South (Explicit Version)",2009-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.77,0.94,10,-2.913,1,0.153,0.153,0.0,0.0551,0.698,82.76,214520
1nal3Tf1OCV53KigMZXsZ7,None Of Your Concern,Jhené Aiko,76,2pq9ByHGHMflMY3qy20BMW,None Of Your Concern,2019-11-15,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.422,0.546,9,-8.155,0,0.249,0.844,0.0,0.108,0.385,74.741,262213
59kTVUKhpcFw9zMLPSbFvH,Nine in the Afternoon,Panic! At The Disco,55,78EcStHa23JPRmLNan5fST,Pretty. Odd.,2008-03-24,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.249,0.804,10,-3.233,1,0.0502,0.0201,0.0,0.262,0.389,155.066,192893
0jzaoYXonBKCpq4Q9jFelP,What a Wonderful Thing to Do,Joey Pecoraro,50,2rVPT5ovxj2GnYk6WKAfV2,What a Wonderful Thing to Do,2019-12-12,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.557,0.416,11,-10.698,1,0.0447,0.749,0.801,0.114,0.246,86.02,189767
0FC7eAz8CW9HAWnBr8Yo42,Daylight (Airbeat One Anthem 2018),Fluex,50,2Rd9MkQmupPCqDMpHWFapL,Daylight (Airbeat One Anthem 2018),2018-06-22,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.631,0.939,7,-1.7,0,0.0398,0.0728,0.000187,0.319,0.353,128.048,191500
3ietiUYcpAjD0burVmHBri,Can't You See - Original Mix,Shermanology,0,0FsXNwHjEaItMlTCu4hqAf,Can't You See,2014-03-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.596,0.602,9,-5.09,1,0.0589,0.00024,0.399,0.0836,0.109,128.013,294380
19lSYFEPBJOoUaHCAtJLZv,Freak It Out,Golf Clap,40,7g0CiQKmJgBHkNf7zRmWAE,Freak It Out,2019-11-22,ELECTRO HOUSE 2020,1N5dPU0Ca9N9AwBbUeyzX5,edm,electro house,0.816,0.97,2,-5.229,1,0.128,0.00107,0.832,0.32,0.893,127.007,261463
0OvK0gHZfgJnIP1zopELq0,Breathe - Original Mix,Borgeous,0,3grul8fIoxhmaucpVbt3wt,Breathe,2014-09-08,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.598,0.917,0,-4.63,1,0.102,0.00171,0.664,0.186,0.198,128.013,314924
1TPVFKsYJqlY3eN6wdDWFR,Superstar,Tye Tribbett,24,5L9oitZv1Rk4kGsO01dU1P,Life,2004-06-08,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.782,0.392,1,-14.014,0,0.282,0.0969,0.000216,0.162,0.432,95.121,287347
05UpUTOoVV6PVjfIhjretZ,Conte a Todos,Sango,41,5Olya3n1lRhRU7NxNihquQ,"De Mim, Pra Você",2017-03-15,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.869,0.843,3,-5.412,0,0.302,0.144,0.19,0.338,0.634,130.067,192000
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie,66,6fQElzBNTiEMGdIeY0hy5l,Hunky Dory (2015 Remastered Version),1971-12-17,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.547,0.308,0,-11.75,1,0.0377,0.505,0.0,0.109,0.41,114.719,217747
777LkVsyeIirHbJUjm2JHf,Low,The Cleverlys,2,0QFHkBhfM6u3tGxdsVitev,Cash Crop,2016-08-12,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.704,0.671,2,-5.589,0,0.0294,0.422,1.05e-06,0.0985,0.716,127.035,254853
3ZTA6cOCUQl1m5yIKmpIES,Late Nights,GAWVI,0,5KHPf1qYeTpuSAIq30OoLT,Lost in Hue - EP,2016-07-29,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.715,0.722,9,-7.45,0,0.0415,0.0108,0.00169,0.228,0.182,139.983,278003
4iI2kB0pyRFZdq1BJ1ZQFv,Vuelve a Mi,Micro Tdh,53,20nbtzxcSOnaEl2dZHkmr9,Vuelve a Mi,2018-05-28,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.68,0.674,9,-7.284,0,0.0606,0.122,0.0103,0.108,0.285,89.958,186667
1qXLj4ywjsA0hGmaibmnn3,Throw Some D's Remix,Rich Boy,47,2rc1SMjRPvuZnlqQEtI6F9,Rich Boy,2007-01-01,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.681,0.727,1,-5.086,0,0.323,0.0168,0.0,0.074,0.347,160.882,351053
5djZm1zFGcJUSUqbBjrAZH,"O Saki Saki (From ""Batla House"")",Neha Kakkar,60,4ImAT6aKzDUu41c3cetBOE,Mesmeric Voice - Tulsi Kumar,2019-08-16,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.567,108.014,191089
2FqoR7diymD1Eh7cVb3DMg,Algo Me Gusta De Ti,Wisin & Yandel,69,6tOFRRXAis3nniv1wG6Nae,Líderes,2012-01-01,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.627,0.768,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.953,274947
1YXsDvZqz5dGdC1cngX0Nf,Let Me Love You - Zedd Remix,DJ Snake,0,0uWFxF7QWyvXYIkB880UjH,Let Me Love You (Zedd Remix),2016-12-16,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.712,0.857,10,-4.281,0,0.0508,0.00938,0.00815,0.0828,0.217,117.044,206653
3otXXK647gcQHcy6Mu5aGy,Racks,YUCIFER,36,3aN2F6q2YUGKuK2Gqffre4,Racks,2019-12-19,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.731,0.877,10,-3.711,0,0.0642,0.356,0.0782,0.0559,0.576,165.161,136727
6wwAaPoX7Ce81Rn85Ntm89,Rack City,Tyga,6,3QTatul8brEakLZnQcHhm9,Rack City,2011-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.927,0.33,1,-11.088,1,0.39,0.0577,1.19e-05,0.177,0.251,98.949,208840
0cpzO8YjhyR8JfLzfm5cOr,Besos Mojados,Wisin & Yandel,59,7CCfcuCn7J3dvHYziLI4T1,La Revolución - Evolution (International Version),2009-01-01,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.646,0.81,2,-6.482,1,0.141,0.0959,2.68e-05,0.266,0.361,95.985,264680
6f807x0ima9a1j3VPbc7VN,I Don't Care (with Justin Bieber) - Loud Luxury Remix,Ed Sheeran,66,2oCs0DGTsRO98Gh5ZSl2Cx,I Don't Care (with Justin Bieber) [Loud Luxury Remix],2019-06-14,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.748,0.916,6,-2.634,1,0.0583,0.102,0.0,0.0653,0.518,122.036,194754
3kE5NmMUCPLw5sbWxUQToU,Losers,Frawley,33,3C4CuoxXaLkRAEiQnM4cop,Losers,2019-06-28,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.672,0.68,5,-4.854,1,0.173,0.138,0.0,0.0729,0.674,170.003,201467
3pzmGlzQeAkyjKEfR33yec,Talk to Me (Bearson Remix),Ghost Loft,34,4xRIx4NMCJ0Lryzj4VVHD2,Talk to Me (Bearson Remix),2015-02-10,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.5,0.69,11,-7.542,1,0.032,0.0379,0.0135,0.104,0.179,96.971,264742
2IZZqH4K02UIYg5EohpNHF,Zombie,The Cranberries,80,5GugLrmYMl5VRoe2zNgLGp,No Need To Argue,1994-10-03,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,0.307,0.635,7,-8.957,1,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427
634SIK3O65qhslx5DLX44X,Me Voy Pa'l Party,Nicky Jam,50,1gEvJBXsQmn4PMDh9SYFrX,Conspiracion 2,2003-08-05,Los Cangri,2hTs6GuPwhmg4ApNqxWXLE,latin,latin hip hop,0.825,0.936,6,-4.148,1,0.0435,0.219,0.0,0.0572,0.78,95.033,179093
0UreG2A8t2D4s0DycjmAbS,don't give up on me,pink roses,41,3YMkIPHsxWPcGDFjzY9r3D,bedroom,2019-11-07,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.466,0.74,10,-9.027,1,0.0593,0.0357,0.00249,0.111,0.0887,177.896,272360
1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,85,54tInqO543zy0Y5F2VsUQI,Amala,2018-03-30,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920
00i0O74dXdaKKdCrqHnfXm,La Mordidita,Ricky Martin,69,375cUd86z58eqXN2yW3Do9,A Quien Quiera Escuchar (Deluxe Edition),2015-02-10,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.725,0.903,0,-2.955,1,0.0658,0.0344,0.0,0.183,0.946,142.006,211680
3QOJdBuXIxpfZ0UfUyErpJ,I Thought It Was You (with Herbie Hancock),Kimiko Kasai,37,2xbDI0ItU5LUmk2HvFKUcw,Butterfly (with Herbie Hancock),1979,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.614,0.761,8,-14.346,0,0.0476,0.0856,0.618,0.063,0.881,122.889,428427
3VD4KW6iJHDVDEBwGTh2f4,Priorities,SAYGRACE,34,7y8ueqK0tYapSH80LgXJQC,Priorities,2020-01-17,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.748,0.711,11,-5.994,0,0.358,0.179,0.0,0.387,0.137,120.065,192200
0c6mLXIsBWgwAAqkagxY5w,Bandito,Enzo Dong,66,1nxFpqkMI954tBM9DgMssY,Dio perdona io no,2019-10-25,Zona Trap,37i9dQZF1DWXU2naFUn37x,rap,trap,0.793,0.762,8,-5.252,1,0.0591,0.333,0.0,0.128,0.447,132.097,195455
3uWeSkSVIAWrZPnVSaYSJS,Manimals,Tarun,44,1QlWQQKkr7LT2ylStGb4Kg,Manimals,2019-10-25,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.582,0.542,1,-13.014,0,0.0349,0.00112,0.0,0.546,0.426,109.993,219875
05mrU7mN3c1822bpY58UBC,48H (feat. Sfera Ebbasta),Izi,68,2FT4zvCc1vD2JdW8usqezZ,Aletheia,2019-05-10,Zona Trap,37i9dQZF1DWXU2naFUn37x,rap,trap,0.755,0.502,5,-9.08,0,0.0655,0.307,0.0,0.105,0.6,149.919,198125
6iWs0J0CnadMMbxLQtZrCG,I Can't Stop Loving You,Kem,53,5QWUi97BWRiWm0rtRfQRNT,Kem Album II,2004-01-01,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.702,0.297,3,-9.76,0,0.0445,0.724,3.06e-06,0.124,0.123,141.193,323920
7ENBXir2EaAuMnCZUQIDoL,Go To War,Hardwell,63,29upyaRHCW2OJPj9eZdry2,Go To War,2019-11-22,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.553,0.827,2,-5.381,1,0.0482,0.00188,0.0,0.304,0.153,132.077,167500
35haWP34BeUQO6g46iS9Ka,Put Tha House Onit,8Ball,25,0IqdbftJ4IQVeecdcgJm73,Lost,1998-05-19,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.62,0.552,11,-8.819,0,0.37,0.0421,3.02e-06,0.613,0.623,87.781,279160
3RciEQxS7PxtLqMs7OwRsU,Stand Inside Your Love,The Smashing Pumpkins,49,4hrZp6mKgz0HG7UpRbNYQx,Machina / The Machines Of God,2000-01-01,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.271,0.759,6,-7.419,1,0.0327,3.37e-06,0.842,0.335,0.381,136.081,254493
1Koxb4StDE2K7XsuDunx76,Algo Musical,Ñejo & Dalmata,53,35ejmbRlV32Qng9jGF34ve,Broke & Famous,2007-01-01,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.881,0.639,1,-6.682,1,0.101,0.0708,3.33e-06,0.0547,0.706,107.013,234907
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,76,2Q5MwpTmtjscaS34mJFXQQ,Out Of Our Heads,1965-07-30,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813
17rF54WvGGqPVxDheq8PP8,Mantém,WIU,71,2e15uAU6zg3r8zAUlFKv0G,Mantém,2019-10-09,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.754,0.765,10,-5.354,0,0.0777,0.38,0.0,0.113,0.53,129.983,195692
4Htt3QaBWdLggq88rJI5MU,Inside Out,Five Finger Death Punch,69,3cOYrPug7OjbO2oPNe38eE,Inside Out,2019-12-02,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,0.476,0.991,4,-2.855,0,0.15,0.00191,0.0,0.121,0.202,82.997,226349
2pZi2b9U8r20AF0Cf3hi2D,thinking of you,mommy,64,6mOgPOHFf2JTZBqpIxBMBd,Inaudible,2018-11-21,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.797,0.0832,11,-12.673,1,0.203,0.484,0.81,0.239,0.51,160.048,131000
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,76,70lQYZtypdCALtFVlQAcvx,Led Zeppelin II,1969-10-22,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,79,2CxrZinzjDXZidyx5EP214,Make You Mine,2019-08-09,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907
72RPn7RFZQmZD5FEgfHxp3,High Pressure Dave,HEALTH,39,63fPXLpTxvDR7LgSOZIaly,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.536,0.941,2,-6.985,1,0.0569,0.000462,0.00102,0.139,0.276,110.048,195467
3sY6z4pGcxpMwx3W026WtU,Peace of Mind,Boston,12,01OahkTPRCleDjobtRk7ST,Boston,1976,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,303587
1Df5NAhInalMVZzqWnZ532,California Dreamin',farfetch'd,58,6qaAxDV2KlrpYhy1ZTxCx4,California Dreamin',2019-11-08,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.733,0.811,7,-5.642,1,0.038,0.053,2.3e-05,0.128,0.373,117.002,192876
5kaiM7WaSYPybvKqEpN1zM,Don't Stop Believing,Soul&Roll,33,0Q298fEZZhID4ZgLO0WmJj,Slow Journey,2014-06-20,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.736,0.576,4,-6.352,1,0.0301,0.229,5.73e-05,0.117,0.266,126.979,280634
0NgtsllfAuvDGUts5g8EKT,Waves,Alborn,33,72oDepTZtLjCYHvTgn0Ejn,Waves,2019-08-13,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.347,0.93,10,-3.477,0,0.063,0.000141,0.000332,0.059,0.375,162.057,274445
1KqpIQGNINpG0hDdbB9Pif,Fireflies - Live From Spotify NYC,Owl City,29,4CBXCmYz1Rc5MAN6aAwjZy,Spotify Sessions,2012-01-01,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.398,0.529,11,-10.085,1,0.0965,0.547,0.0,0.744,0.696,153.704,293507
6367glu3JEfj7oJ03oAe7L,Ganas de Vivir,Kike Pavón,53,1LX6lEi66BNQEV4GgxcvXk,Ganas de Vivir,2017-06-08,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.721,0.856,1,-3.617,0,0.142,0.00795,0.0,0.0552,0.885,100.06,237147
7q8BhxU2ZpUlXqmEy6nKFb,You Tried It,City Girls,62,5whQ0P8HBzpQHmvKioxbkz,You Tried It,2019-11-27,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.854,0.728,7,-4.01,1,0.298,0.025,0.0,0.0642,0.616,94.907,126871
3F0mcxksBp33QrL6oyjvLN,Sakura Trees,Saib,62,5mgVRRHjtl9fSY3rUHysJx,Buena Vista,2017-03-10,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.643,0.56,0,-7.295,1,0.0354,0.204,0.197,0.0908,0.521,79.986,99997
59UINV3c9gQ4bzgXbMf9aS,Para Que No Digas Que No Pienso en Ti,Caifanes,51,1WrK98KVZxkTgMD3a9Kpnl,El Silencio,1992-06-08,Caifanes La Historia,3kysJw7lvVwSoOaL0KyW94,rock,album rock,0.71,0.741,2,-10.726,1,0.0746,0.141,0.0,0.0825,0.922,139.948,235227
6wewGfrHp3Bo9VX7BorrMS,Tango,Mata,49,2XEybHzEROxx8nLUOrtSbL,100 dni do matury,2020-01-17,Generacja Hip Hop,37i9dQZF1DWXJnyndhASBe,rap,hip hop,0.648,0.595,11,-8.165,0,0.326,0.1,0.0,0.167,0.225,85.468,192560
1dC342UiUrvyKBUsubsXQY,Centipede,Seth Hills,29,5uknzLHVyiNcsFyBkX6G6E,Centipede,2018-12-10,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.666,0.968,6,-4.208,1,0.0992,0.000352,0.38,0.405,0.531,128.017,166406
1aZLIbKEdsyqxyD6iNcrbA,Pour Some Sugar On Me,Def Leppard,53,1ja2qzCrh6bZykcojbZs82,Hysteria,1987-08-03,Vault: Def Leppard Greatest Hits,6BKqPGcrFMy6TczW0R5Vsz,rock,album rock,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,267307
2VoJe7vkKkigs7C3CGnSXL,Hurtin' Me,Stefflon Don,6,5HWdfsIN1ixzkWpKHib5Dd,Hurtin' Me,2017-08-10,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.539,0.801,0,-4.962,1,0.167,0.0893,4.05e-05,0.152,0.816,203.681,212815
1qP7KmHJbzvV8KsFPhW8wY,Seven Seas Of Rhye - Remastered 2011,Queen,38,0NouBnbXRJKFWzm9LwCW0K,Queen II (2011 Remaster),1974-03-08,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.317,0.896,2,-6.089,1,0.104,0.122,0.0168,0.253,0.421,126.894,168973
3X3gW2FslwjwOEFaFnXNS6,We Are Giants Featuring Dia Frampton,Lindsey Stirling,43,2spbck4ETZz1aLq5Fi5phC,Shatter Me,2014-04-29,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.556,0.923,4,-3.65,0,0.147,0.0133,0.0,0.518,0.318,128.026,223960
4SmTU8sASXN80VKKAVuJOo,What Is Wrong,Mustasch,41,0Awj1Gw9beF1olVaQUb1Hs,What Is Wrong,2019-05-03,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.457,0.914,7,-3.824,1,0.0683,0.000138,0.000332,0.235,0.367,138.041,201972
4Xd9Bjd3MkjJ1v02z80jFZ,Hillbilly Psycho,Upchurch,42,0DHBUVA3ipqDJD3Iv9cgN7,Creeker 2,2019-04-20,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.466,0.739,4,-6.782,1,0.0943,0.0131,0.0,0.351,0.28,148.15,250219
6Za3190Sbw39BBC77WSS1C,Criminal,Natti Natasha,77,0S19ks6TFDHZKEYWFvrRm0,Criminal,2017-09-01,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,232550
4xFj0BQycqb6lG8xoPrVuc,Swear to God - Dallerium Remix,Famba,36,7nwfhrK5wIuNaGra4jr98K,Swear to God (Dallerium Remix),2019-06-07,Dancefloor Beats,6mMk6QCzEgT3QGaCV1R4S5,edm,big room,0.658,0.9,0,-3.095,1,0.0347,0.00324,2.18e-06,0.108,0.329,122.005,187464
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,78,4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),2017-03-16,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459
1rlz0e2Co8c9ez198e1y5U,Stereo,LOZAREENA,31,7oIf30QBXrWkIkRLrOi2Cl,Stereo,2018-11-09,Best of 2019 Dance Pop: Japan,37i9dQZF1DXdOtZGKonFlM,pop,dance pop,0.663,0.686,7,-2.72,1,0.0342,0.233,0.0,0.0911,0.593,160.002,238547
76pb7byVgncOfaeFzHqs5M,Call You Home - Faul & Wad Ad Remix,Kelvin Jones,51,2zusSUhEAcXlDpyRIx89XD,Call You Home (Remixes),2015-10-02,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.805,0.499,1,-10.678,0,0.0382,0.839,0.113,0.0685,0.509,102.996,271267
36C0Gw2RmYWy5aEpMPaQ0e,Tell Me Why,Alok,61,1R2C7EG1sDRGnKSxGmLU4o,Tell Me Why,2019-08-30,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.561,0.909,11,-3.66,0,0.0391,0.00527,0.000205,0.351,0.195,123.03,161951
